repo,commit,parent_commit,file_path,method_name,method_start,method_end,hunk_id,github_link
apache/commons-compress,d50feb67569fb5881b8a2ff5996f656c5f207c2e,66338dd9c4bf1e76be830749d9bc93c7be35cb2a,src/main/java/org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java,DumpArchiveInputStream,98,144,5bed61f765108826ce7b11dc,https://github.com/apache/commons-compress/commit/d50feb67569fb5881b8a2ff5996f656c5f207c2e#diff-32fa08c2a0bf77e996d522c3e3a4af1e4d8fdbbe2f3279e1a4f5ce6de9f71818
apache/commons-compress,d50feb67569fb5881b8a2ff5996f656c5f207c2e,66338dd9c4bf1e76be830749d9bc93c7be35cb2a,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,CpioArchiveInputStream,150,154,5bed61f765108826ce7b11d2,https://github.com/apache/commons-compress/commit/d50feb67569fb5881b8a2ff5996f656c5f207c2e#diff-c915123c59586ecfeccc9b335b070622a201010e044b75c1b49e5574d993409f
apache/commons-compress,1930eed89459d1ea726762e362143a5aa2ccaeb4,d85561d9017d4fb0d4fa0a75ca97d617aaae549b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,isGNULongLinkEntry,730,733,5bed61f765108826d17b1185,https://github.com/apache/commons-compress/commit/1930eed89459d1ea726762e362143a5aa2ccaeb4#diff-c1f58f3d879f8bb387275329e7c2d1fbd190edf5aaf03f7674aed9f8b325b8d4
apache/commons-compress,1930eed89459d1ea726762e362143a5aa2ccaeb4,d85561d9017d4fb0d4fa0a75ca97d617aaae549b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,isGNULongNameEntry,740,743,5bed61f765108826d17b1186,https://github.com/apache/commons-compress/commit/1930eed89459d1ea726762e362143a5aa2ccaeb4#diff-c1f58f3d879f8bb387275329e7c2d1fbd190edf5aaf03f7674aed9f8b325b8d4
apache/commons-compress,24a3100e9897837b513a0d9f2ae26fd02ec91246,24002bfccf7c7ddcd5ed53108deab0c49ba1930b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,getUserId,428,430,5bed61f765108826d47b1173,https://github.com/apache/commons-compress/commit/24a3100e9897837b513a0d9f2ae26fd02ec91246#diff-c1f58f3d879f8bb387275329e7c2d1fbd190edf5aaf03f7674aed9f8b325b8d4
apache/commons-compress,24a3100e9897837b513a0d9f2ae26fd02ec91246,24002bfccf7c7ddcd5ed53108deab0c49ba1930b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,setUserId,437,439,5bed61f765108826d47b1174,https://github.com/apache/commons-compress/commit/24a3100e9897837b513a0d9f2ae26fd02ec91246#diff-c1f58f3d879f8bb387275329e7c2d1fbd190edf5aaf03f7674aed9f8b325b8d4
apache/commons-compress,24a3100e9897837b513a0d9f2ae26fd02ec91246,24002bfccf7c7ddcd5ed53108deab0c49ba1930b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,getGroupId,446,448,5bed61f765108826d47b1175,https://github.com/apache/commons-compress/commit/24a3100e9897837b513a0d9f2ae26fd02ec91246#diff-c1f58f3d879f8bb387275329e7c2d1fbd190edf5aaf03f7674aed9f8b325b8d4
apache/commons-compress,24a3100e9897837b513a0d9f2ae26fd02ec91246,24002bfccf7c7ddcd5ed53108deab0c49ba1930b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,setGroupId,455,457,5bed61f765108826d47b1176,https://github.com/apache/commons-compress/commit/24a3100e9897837b513a0d9f2ae26fd02ec91246#diff-c1f58f3d879f8bb387275329e7c2d1fbd190edf5aaf03f7674aed9f8b325b8d4
apache/commons-compress,24a3100e9897837b513a0d9f2ae26fd02ec91246,24002bfccf7c7ddcd5ed53108deab0c49ba1930b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,addPaxHeadersForBigNumbers,583,601,5bed61f765108826d47b1179,https://github.com/apache/commons-compress/commit/24a3100e9897837b513a0d9f2ae26fd02ec91246#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,24a3100e9897837b513a0d9f2ae26fd02ec91246,24002bfccf7c7ddcd5ed53108deab0c49ba1930b,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,failForBigNumbers,611,623,5bed61f765108826d47b117b,https://github.com/apache/commons-compress/commit/24a3100e9897837b513a0d9f2ae26fd02ec91246#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,e6e24766377e705e89358fb9cf6253e2e9e645db,1dcab3f854e6fffa16c842b8a10a6fa2163795ea,src/main/java/org/apache/commons/compress/archivers/zip/X7875_NewUnix.java,getCentralDirectoryLength,136,138,5bed61f765108826d27b11cf,https://github.com/apache/commons-compress/commit/e6e24766377e705e89358fb9cf6253e2e9e645db#diff-6513af6641292e1836ffb3dc062b7ad9e42f5f674504f19bc73045c482eb5b82
apache/commons-compress,e6e24766377e705e89358fb9cf6253e2e9e645db,1dcab3f854e6fffa16c842b8a10a6fa2163795ea,src/main/java/org/apache/commons/compress/archivers/zip/X7875_NewUnix.java,getCentralDirectoryData,183,185,5bed61f765108826d27b11d0,https://github.com/apache/commons-compress/commit/e6e24766377e705e89358fb9cf6253e2e9e645db#diff-6513af6641292e1836ffb3dc062b7ad9e42f5f674504f19bc73045c482eb5b82
apache/commons-compress,e6e24766377e705e89358fb9cf6253e2e9e645db,1dcab3f854e6fffa16c842b8a10a6fa2163795ea,src/main/java/org/apache/commons/compress/archivers/zip/X7875_NewUnix.java,parseFromCentralDirectoryData,216,221,5bed61f765108826d27b11d2,https://github.com/apache/commons-compress/commit/e6e24766377e705e89358fb9cf6253e2e9e645db#diff-6513af6641292e1836ffb3dc062b7ad9e42f5f674504f19bc73045c482eb5b82
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/DeltaDecoder.java,decode,32,35,5bed61f965108826c57b1246,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-a32d0b20557d6701c48f7cdaca83fe1a7167f64b61ebf882a0b0c8ef987f74f2
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/AES256SHA256Decoder.java,decode,32,124,5bed61f965108826c57b1236,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-d1da97d4ed889920a7a34b6e6599733f05f5c1e7fdd5e71032be758d04c169b8
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/LZMA2Decoder.java,decode,34,42,5bed61f965108826c57b124c,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-4b681666a19f5ac4a2be6c3da1752b8dd009005d79cf9d76ba417057df8aad0e
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/Coders.java,addDecoder,70,78,5bed61f965108826c57b123c,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-a7496a29eee359f401cdd3dfab714cfa490adeebfd22492c1616532139b61629
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/Coders.java,decode,90,94,5bed61f965108826c57b123e,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-a7496a29eee359f401cdd3dfab714cfa490adeebfd22492c1616532139b61629
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/CoderBase.java,decode,67,67,5bed61f965108826c57b1239,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-a7a601cb784d9ccb77d24ee08489e4d0528b15747338423b87c1543de83ea476
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZFile.java,readEncodedHeader,262,293,5bed61f965108826c57b124f,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-b93f35a7deff652088d27b1302a4357ebb28da34cdb703f28017662c8af43a18
apache/commons-compress,f86a4986c5fce374da74664cd8542f7e059d119c,2269d065ed0ce32a376d2959cd95664688084879,src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZFile.java,buildDecoderStack,850,872,5bed61f965108826c57b1250,https://github.com/apache/commons-compress/commit/f86a4986c5fce374da74664cd8542f7e059d119c#diff-b93f35a7deff652088d27b1302a4357ebb28da34cdb703f28017662c8af43a18
apache/commons-compress,dd71368488dd8e0fb0bf8f7aabd4f702502d5615,50cd7550e2b6634c42b93a4c321aae900a672db0,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,putArchiveEntry,266,316,5bed61f865108826d07b126b,https://github.com/apache/commons-compress/commit/dd71368488dd8e0fb0bf8f7aabd4f702502d5615#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,dd71368488dd8e0fb0bf8f7aabd4f702502d5615,50cd7550e2b6634c42b93a4c321aae900a672db0,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,handleLongName,647,675,5bed61f865108826d07b126e,https://github.com/apache/commons-compress/commit/dd71368488dd8e0fb0bf8f7aabd4f702502d5615#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,23d15f6cc39e71b31058272849c961fcca6adfe1,99dfe90a5050eff8bafe9da90f07f0583c2fbb70,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,putArchiveEntry,266,316,5bed61f865108826d37b12a8,https://github.com/apache/commons-compress/commit/23d15f6cc39e71b31058272849c961fcca6adfe1#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,23d15f6cc39e71b31058272849c961fcca6adfe1,99dfe90a5050eff8bafe9da90f07f0583c2fbb70,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,writePaxHeaders,443,478,5bed61f865108826d37b12a9,https://github.com/apache/commons-compress/commit/23d15f6cc39e71b31058272849c961fcca6adfe1#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,23d15f6cc39e71b31058272849c961fcca6adfe1,99dfe90a5050eff8bafe9da90f07f0583c2fbb70,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,handleLongName,648,677,5bed61f865108826d37b12ab,https://github.com/apache/commons-compress/commit/23d15f6cc39e71b31058272849c961fcca6adfe1#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,7be83c02122feac8eb6de64c05d63342fa5eea03,c1ae99e7dd9f1a2ad0623202ea179b1ae8f8d8da,src/main/java/org/apache/commons/compress/compressors/snappy/SnappyCompressorInputStream.java,expandLiteral,305,314,5bed61f965108826d37b12dd,https://github.com/apache/commons-compress/commit/7be83c02122feac8eb6de64c05d63342fa5eea03#diff-ed450337cb6bb6b84df2fc98d19446ecd2c370708c61de017d9de09dee1dc73d
apache/commons-compress,7be83c02122feac8eb6de64c05d63342fa5eea03,c1ae99e7dd9f1a2ad0623202ea179b1ae8f8d8da,src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java,readGNUStringTable,384,393,5bed61f965108826d37b12d6,https://github.com/apache/commons-compress/commit/7be83c02122feac8eb6de64c05d63342fa5eea03#diff-b588a461aa7b809bb3297d083b930eb5edd363e70964e5646e822b4f323faa30
apache/commons-compress,5ab06da27113785edd51ee465f5b8015c21f2cd9,2d3e01686f6dea1d5e5a5a280a32d00ab7e80a1d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java,getHeaderPadCount,470,478,5bed61f965108826c47b1334,https://github.com/apache/commons-compress/commit/5ab06da27113785edd51ee465f5b8015c21f2cd9#diff-6d1c897f1b7a6c1e923bee79923cebb3c62151eb7dc6a9c8be7ae046f14df934
apache/commons-compress,5ab06da27113785edd51ee465f5b8015c21f2cd9,2d3e01686f6dea1d5e5a5a280a32d00ab7e80a1d,src/main/java/org/apache/commons/compress/archivers/zip/UnrecognizedExtraField.java,getLocalFileDataLength,71,73,5bed61f965108826c47b1340,https://github.com/apache/commons-compress/commit/5ab06da27113785edd51ee465f5b8015c21f2cd9#diff-65aeea0beee3020d4a650516e5cc10d23c049720dc35b543bc580bc60021c3b9
apache/commons-compress,5ab06da27113785edd51ee465f5b8015c21f2cd9,2d3e01686f6dea1d5e5a5a280a32d00ab7e80a1d,src/main/java/org/apache/commons/compress/archivers/zip/AbstractUnicodeExtraField.java,getCentralDirectoryLength,142,147,5bed61f965108826c47b1337,https://github.com/apache/commons-compress/commit/5ab06da27113785edd51ee465f5b8015c21f2cd9#diff-9aa3afdc328c85724b43ff6ad6ce3ab60eac19552a864cf6c59a100cec18e016
apache/commons-compress,5ab06da27113785edd51ee465f5b8015c21f2cd9,2d3e01686f6dea1d5e5a5a280a32d00ab7e80a1d,src/main/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java,mergeLocalFileDataData,195,222,5bed61f965108826c47b133a,https://github.com/apache/commons-compress/commit/5ab06da27113785edd51ee465f5b8015c21f2cd9#diff-16f5dd663ccc3254493fd82b4e9b15913aabd817cc75d92172d3975269088806
apache/commons-compress,5ab06da27113785edd51ee465f5b8015c21f2cd9,2d3e01686f6dea1d5e5a5a280a32d00ab7e80a1d,src/main/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java,mergeCentralDirectoryData,229,255,5bed61f965108826c47b133c,https://github.com/apache/commons-compress/commit/5ab06da27113785edd51ee465f5b8015c21f2cd9#diff-16f5dd663ccc3254493fd82b4e9b15913aabd817cc75d92172d3975269088806
apache/commons-compress,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,0508270c67e412b6b5026b25254062ce3d6c2dc7,src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,write,754,766,5bed61f965108826d57b1336,https://github.com/apache/commons-compress/commit/aa0c705ed4680055eb1ffedaafbc6a53b8f862aa#diff-27307f282992340ba2b3ed96f16104313fb78dee38f757516948eb85b269cf63
apache/commons-compress,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,0508270c67e412b6b5026b25254062ce3d6c2dc7,src/main/java/org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java,read,460,514,5bed61f965108826d57b1324,https://github.com/apache/commons-compress/commit/aa0c705ed4680055eb1ffedaafbc6a53b8f862aa#diff-32fa08c2a0bf77e996d522c3e3a4af1e4d8fdbbe2f3279e1a4f5ce6de9f71818
apache/commons-compress,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,0508270c67e412b6b5026b25254062ce3d6c2dc7,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,write,370,434,5bed61f965108826d57b1333,https://github.com/apache/commons-compress/commit/aa0c705ed4680055eb1ffedaafbc6a53b8f862aa#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,0508270c67e412b6b5026b25254062ce3d6c2dc7,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,read,568,588,5bed61f965108826d57b132f,https://github.com/apache/commons-compress/commit/aa0c705ed4680055eb1ffedaafbc6a53b8f862aa#diff-2a0704559eabcb51f8eb1e260da14adfb224f0f559c5039951611014656005b8
apache/commons-compress,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,0508270c67e412b6b5026b25254062ce3d6c2dc7,src/main/java/org/apache/commons/compress/archivers/arj/ArjArchiveInputStream.java,read,342,348,5bed61f965108826d57b1321,https://github.com/apache/commons-compress/commit/aa0c705ed4680055eb1ffedaafbc6a53b8f862aa#diff-ff87666b34699cb264e371e30b1a6e4a9fc165bb5f11447bd3ab5caa616fcbd7
apache/commons-compress,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,0508270c67e412b6b5026b25254062ce3d6c2dc7,src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFile.java,setupFileOutputStream,274,310,5bed61f965108826d57b132c,https://github.com/apache/commons-compress/commit/aa0c705ed4680055eb1ffedaafbc6a53b8f862aa#diff-18361b7af953e9dbf30e5bccdb87b2ba33575866505e2d5e4863f45acee35099
apache/commons-compress,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,0508270c67e412b6b5026b25254062ce3d6c2dc7,src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZFile.java,read,873,875,5bed61f965108826d57b1327,https://github.com/apache/commons-compress/commit/aa0c705ed4680055eb1ffedaafbc6a53b8f862aa#diff-b93f35a7deff652088d27b1302a4357ebb28da34cdb703f28017662c8af43a18
apache/commons-compress,c608c3309b99ec69bfcdd6aaa1ad32851d09e94d,8e95f5d77ffbbbccc2c044b9d315478e8dd09b33,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,writePaxHeaders,440,480,5bed61fa65108826d07b12e7,https://github.com/apache/commons-compress/commit/c608c3309b99ec69bfcdd6aaa1ad32851d09e94d#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,c608c3309b99ec69bfcdd6aaa1ad32851d09e94d,8e95f5d77ffbbbccc2c044b9d315478e8dd09b33,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,stripTo7Bits,482,492,5bed61fa65108826d07b12e8,https://github.com/apache/commons-compress/commit/c608c3309b99ec69bfcdd6aaa1ad32851d09e94d#diff-19b93108b5b4d5b1f4826b7dce61b416beb5a02d928ae8868412d971601ab201
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,read0,198,235,5bed61fa65108826c47b137e,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,setupBlock,803,839,5bed61fa65108826c47b1384,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,setupRandPartA,841,864,5bed61fa65108826c47b1386,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,setupNoRandPartA,866,882,5bed61fa65108826c47b138c,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,setupRandPartB,884,910,5bed61fa65108826c47b138e,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,setupNoRandPartB,925,937,5bed61fa65108826c47b1395,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,setupNoRandPartC,939,951,5bed61fa65108826c47b1398,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,ad634c0c24e883ec4ba509122df4679c2245e37b,src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java,read,155,181,5bed61fa65108826c47b137b,https://github.com/apache/commons-compress/commit/71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1#diff-a5c8c66a5c79402b03b13b76d2fa689a1e50cb5215086b9604a9bd4388ce5513
apache/commons-compress,f3d34aa6202c75bfac354fe5befe1e5ab5c7d8d8,3685eeae9077221b27c617f9e8eb9836cfbb39d1,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java,createArchiveInputStream,264,345,5bed61fc65108826c87b14bc,https://github.com/apache/commons-compress/commit/f3d34aa6202c75bfac354fe5befe1e5ab5c7d8d8#diff-c6f00f847b909e712747259cf4b9e2be896e763256864ad4063ac992acba58a9
apache/commons-compress,f3d34aa6202c75bfac354fe5befe1e5ab5c7d8d8,3685eeae9077221b27c617f9e8eb9836cfbb39d1,src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java,createCompressorInputStream,123,161,5bed61fc65108826c87b14c2,https://github.com/apache/commons-compress/commit/f3d34aa6202c75bfac354fe5befe1e5ab5c7d8d8#diff-9cbac317de87d2e96ac3e42369c852bf1b96dba5ae74045a59d0bcb8955fbfcd
apache/commons-compress,46600216975867189da464a18c901674f085184a,6a59b3512b20243bb3353a14f8cb46d385d3c8a2,src/main/java/org/apache/commons/compress/archivers/sevenz/LZMA2Decoder.java,encode,49,56,5bed61fb65108826d67b12cc,https://github.com/apache/commons-compress/commit/46600216975867189da464a18c901674f085184a#diff-4b681666a19f5ac4a2be6c3da1752b8dd009005d79cf9d76ba417057df8aad0e
apache/commons-compress,46600216975867189da464a18c901674f085184a,6a59b3512b20243bb3353a14f8cb46d385d3c8a2,src/main/java/org/apache/commons/compress/archivers/sevenz/LZMA2Decoder.java,FinishOnCloseStream,60,62,5bed61fb65108826d67b12cd,https://github.com/apache/commons-compress/commit/46600216975867189da464a18c901674f085184a#diff-4b681666a19f5ac4a2be6c3da1752b8dd009005d79cf9d76ba417057df8aad0e
apache/commons-compress,46600216975867189da464a18c901674f085184a,6a59b3512b20243bb3353a14f8cb46d385d3c8a2,src/main/java/org/apache/commons/compress/archivers/sevenz/LZMA2Decoder.java,close,64,68,5bed61fb65108826d67b12cd,https://github.com/apache/commons-compress/commit/46600216975867189da464a18c901674f085184a#diff-4b681666a19f5ac4a2be6c3da1752b8dd009005d79cf9d76ba417057df8aad0e
apache/commons-compress,d4baeb15bae488bb7cf534457a9ef65922cb3564,e7587c19b29db21a2cad65ff2ce7b07d88f41f03,src/main/java/org/apache/commons/compress/archivers/tar/TarBuffer.java,isEOFRecord,155,163,5bed61fd65108826d07b13f4,https://github.com/apache/commons-compress/commit/d4baeb15bae488bb7cf534457a9ef65922cb3564#diff-d94bb3487f6c631d742aa4800f879280e5d43bd6c712c8e4a87011201fbcdf16
apache/commons-compress,d4baeb15bae488bb7cf534457a9ef65922cb3564,e7587c19b29db21a2cad65ff2ce7b07d88f41f03,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,getRecord,307,322,5bed61fd65108826d07b13f1,https://github.com/apache/commons-compress/commit/d4baeb15bae488bb7cf534457a9ef65922cb3564#diff-2a0704559eabcb51f8eb1e260da14adfb224f0f559c5039951611014656005b8
apache/commons-compress,5127ee6b5830003c90f56d60bc67068e09c40f6d,a33995a2f3d38135cff872b9a97d9348e4e80403,src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java,getEntries,323,327,5bed61fc65108826d67b1321,https://github.com/apache/commons-compress/commit/5127ee6b5830003c90f56d60bc67068e09c40f6d#diff-c3f4b8f29263399a08b182aed264dfa78aca737176d4b355dcc7b73626f51ef8
apache/commons-compress,5127ee6b5830003c90f56d60bc67068e09c40f6d,a33995a2f3d38135cff872b9a97d9348e4e80403,src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java,getEntriesInPhysicalOrder,338,345,5bed61fc65108826d67b1323,https://github.com/apache/commons-compress/commit/5127ee6b5830003c90f56d60bc67068e09c40f6d#diff-c3f4b8f29263399a08b182aed264dfa78aca737176d4b355dcc7b73626f51ef8
apache/commons-compress,040e42d0f0bebc15ca80cb80fb6db53804b2e082,a671a703fe86b69adb8c61495a915065c186362d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java,isBlockDevice,598,600,5bed61fc65108826c67b141d,https://github.com/apache/commons-compress/commit/040e42d0f0bebc15ca80cb80fb6db53804b2e082#diff-6d1c897f1b7a6c1e923bee79923cebb3c62151eb7dc6a9c8be7ae046f14df934
apache/commons-compress,040e42d0f0bebc15ca80cb80fb6db53804b2e082,a671a703fe86b69adb8c61495a915065c186362d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java,isCharacterDevice,607,609,5bed61fc65108826c67b141e,https://github.com/apache/commons-compress/commit/040e42d0f0bebc15ca80cb80fb6db53804b2e082#diff-6d1c897f1b7a6c1e923bee79923cebb3c62151eb7dc6a9c8be7ae046f14df934
apache/commons-compress,040e42d0f0bebc15ca80cb80fb6db53804b2e082,a671a703fe86b69adb8c61495a915065c186362d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java,isDirectory,616,618,5bed61fc65108826c67b141f,https://github.com/apache/commons-compress/commit/040e42d0f0bebc15ca80cb80fb6db53804b2e082#diff-6d1c897f1b7a6c1e923bee79923cebb3c62151eb7dc6a9c8be7ae046f14df934
apache/commons-compress,040e42d0f0bebc15ca80cb80fb6db53804b2e082,a671a703fe86b69adb8c61495a915065c186362d,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveEntry.java,isNetwork,625,627,5bed61fc65108826c67b1420,https://github.com/apache/commons-compress/commit/040e42d0f0bebc15ca80cb80fb6db53804b2e082#diff-6d1c897f1b7a6c1e923bee79923cebb3c62151eb7dc6a9c8be7ae046f14df934
